PK,SK,kanji_char,component_char,,,
KANJI#654,COMPONENT#127,高,亠,,,
KANJI#654,COMPONENT#285,高,口,,,
KANJI#654,COMPONENT#188,高,冂,,,
KANJI#960,COMPONENT#909,食,𠆢,,,
KANJI#960,COMPONENT#776,食,良,,,
KANJI#960,COMPONENT#775,食,艮,,,
KANJI#1948,COMPONENT#865,電,雨,,,
KANJI#1948,COMPONENT#538,電,日,,,
KANJI#1948,COMPONENT#108,電,乚,,,
KANJI#1948,COMPONENT#188,電,冂,,,
KANJI#1856,COMPONENT#92,雨,丶,,,
KANJI#1856,COMPONENT#188,雨,冂,,,
KANJI#1856,COMPONENT#3,雨,┬,,,
KANJI#51,COMPONENT#853,間,門,,,
KANJI#51,COMPONENT#538,間,日,,,
KANJI#1743,COMPONENT#909,金,𠆢,,,
KANJI#1743,COMPONENT#327,金,土,,,
KANJI#1743,COMPONENT#93,金,丷,,,
KANJI#675,COMPONENT#663,車,申,,,
KANJI#675,COMPONENT#538,車,日,,,
KANJI#675,COMPONENT#117,車,二,,,
KANJI#675,COMPONENT#86,車,丨,,,
KANJI#442,COMPONENT#810,読,言,,,
KANJI#442,COMPONENT#341,読,売,,,
KANJI#442,COMPONENT#337,読,士,,,
KANJI#442,COMPONENT#164,読,儿,,,
KANJI#1495,COMPONENT#810,語,言,,,
KANJI#1495,COMPONENT#305,語,吾,,,
KANJI#1495,COMPONENT#121,語,五,,,
KANJI#1495,COMPONENT#285,語,口,,,
KANJI#1199,COMPONENT#810,話,言,,,
KANJI#1199,COMPONENT#769,話,舌,,,
KANJI#1199,COMPONENT#245,話,千,,,
KANJI#1199,COMPONENT#285,話,口,,,
KANJI#761,COMPONENT#686,見,目,,,
KANJI#761,COMPONENT#164,見,儿,,,
KANJI#1207,COMPONENT#285,西,口,,,
KANJI#1207,COMPONENT#164,西,儿,,,
KANJI#1207,COMPONENT#65,西,一,,,
KANJI#1604,COMPONENT#487,行,彳,,,
KANJI#1604,COMPONENT#118,行,亍,,,
KANJI#1604,COMPONENT#67,行,丁,,,
KANJI#1591,COMPONENT#853,聞,門,,,
KANJI#1591,COMPONENT#750,聞,耳,,,
KANJI#1645,COMPONENT#681,百,白,,,
KANJI#1645,COMPONENT#65,百,一,,,
KANJI#662,COMPONENT#538,白,日,,,
KANJI#1435,COMPONENT#660,男,田,,,
KANJI#1435,COMPONENT#221,男,力,,,
KANJI#485,COMPONENT#907,生,𠂉,,,
KANJI#485,COMPONENT#327,生,土,,,
KANJI#485,COMPONENT#643,生,牛,,,
KANJI#517,COMPONENT#177,父,八,,,
KANJI#517,COMPONENT#98,父,乂,,,
KANJI#1499,COMPONENT#143,火,人,,,
KANJI#2191,COMPONENT#32,水,フ,,,
KANJI#2191,COMPONENT#113,水,亅,,,
KANJI#2067,COMPONENT#614,気,气,,,
KANJI#2067,COMPONENT#43,気,㐅,,,
KANJI#210,COMPONENT#606,毎,毋,,,
KANJI#210,COMPONENT#907,毎,𠂉,,,
KANJI#1058,COMPONENT#92,母,丶,,,
KANJI#1058,COMPONENT#908,母,𠃌,,,
KANJI#544,COMPONENT#572,校,木,,,
KANJI#544,COMPONENT#132,校,交,,,
KANJI#544,COMPONENT#127,校,亠,,,
KANJI#544,COMPONENT#640,校,父,,,
KANJI#179,COMPONENT#538,東,日,,,
KANJI#179,COMPONENT#572,東,木,,,
KANJI#179,COMPONENT#663,東,申,,,
KANJI#1650,COMPONENT#573,来,未,,,
KANJI#1650,COMPONENT#572,来,木,,,
KANJI#1650,COMPONENT#93,来,丷,,,
KANJI#380,COMPONENT#572,本,木,,,
KANJI#380,COMPONENT#242,本,十,,,
KANJI#988,COMPONENT#242,木,十,,,
KANJI#1834,COMPONENT#117,月,二,,,
KANJI#586,COMPONENT#753,書,肀,,,
KANJI#586,COMPONENT#117,書,二,,,
KANJI#586,COMPONENT#538,書,日,,,
KANJI#582,COMPONENT#538,時,日,,,
KANJI#582,COMPONENT#397,時,寺,,,
KANJI#582,COMPONENT#327,時,土,,,
KANJI#582,COMPONENT#396,時,寸,,,
KANJI#830,COMPONENT#285,日,口,,,
KANJI#830,COMPONENT#65,日,一,,,
KANJI#418,COMPONENT#487,後,彳,,,
KANJI#418,COMPONENT#459,後,幺,,,
KANJI#418,COMPONENT#343,後,夂,,,
KANJI#1565,COMPONENT#249,年,午,,,
KANJI#1565,COMPONENT#1,年,┌,,,
KANJI#1565,COMPONENT#907,年,𠂉,,,
KANJI#522,COMPONENT#27,左,ナ,,,
KANJI#522,COMPONENT#434,左,工,,,
KANJI#1358,COMPONENT#30,川,ノ,,,
KANJI#1358,COMPONENT#86,川,丨,,,
KANJI#684,COMPONENT#208,山,凵,,,
KANJI#684,COMPONENT#86,山,丨,,,
KANJI#409,COMPONENT#177,小,八,,,
KANJI#409,COMPONENT#113,小,亅,,,
KANJI#1021,COMPONENT#373,学,子,,,
KANJI#1021,COMPONENT#11,学,⺍,,,
KANJI#1021,COMPONENT#199,学,冖,,,
KANJI#1200,COMPONENT#114,子,了,,,
KANJI#1200,COMPONENT#65,子,一,,,
KANJI#1773,COMPONENT#17,女,く,,,
KANJI#1773,COMPONENT#30,女,ノ,,,
KANJI#1773,COMPONENT#65,女,一,,,
KANJI#789,COMPONENT#352,天,大,,,
KANJI#789,COMPONENT#143,天,人,,,
KANJI#789,COMPONENT#65,天,一,,,
KANJI#376,COMPONENT#143,大,人,,,
KANJI#376,COMPONENT#65,大,一,,,
KANJI#1949,COMPONENT#349,外,夕,,,
KANJI#1949,COMPONENT#257,外,卜,,,
KANJI#1244,COMPONENT#242,土,十,,,
KANJI#1996,COMPONENT#285,国,口,,,
KANJI#1996,COMPONENT#649,国,玉,,,
KANJI#1996,COMPONENT#650,国,王,,,
KANJI#1861,COMPONENT#285,四,口,,,
KANJI#1861,COMPONENT#164,四,儿,,,
KANJI#1741,COMPONENT#349,名,夕,,,
KANJI#1741,COMPONENT#285,名,口,,,
KANJI#1092,COMPONENT#27,右,ナ,,,
KANJI#1092,COMPONENT#285,右,口,,,
KANJI#342,COMPONENT#275,友,又,,,
KANJI#342,COMPONENT#27,友,ナ,,,
KANJI#432,COMPONENT#454,南,干,,,
KANJI#432,COMPONENT#188,南,冂,,,
KANJI#432,COMPONENT#242,南,十,,,
KANJI#432,COMPONENT#93,南,丷,,,
KANJI#2184,COMPONENT#242,半,十,,,
KANJI#2184,COMPONENT#117,半,二,,,
KANJI#2184,COMPONENT#93,半,丷,,,
KANJI#1776,COMPONENT#907,午,𠂉,,,
KANJI#1776,COMPONENT#242,午,十,,,
KANJI#1776,COMPONENT#454,午,干,,,
KANJI#1213,COMPONENT#242,千,十,,,
KANJI#1319,COMPONENT#65,十,一,,,
KANJI#1319,COMPONENT#86,十,丨,,,
KANJI#1878,COMPONENT#237,北,匕,,,
KANJI#1878,COMPONENT#86,北,丨,,,
KANJI#1037,COMPONENT#9,前,⺉,,,
KANJI#1037,COMPONENT#567,前,月,,,
KANJI#1037,COMPONENT#65,前,一,,,
KANJI#1037,COMPONENT#93,前,丷,,,
KANJI#298,COMPONENT#177,分,八,,,
KANJI#298,COMPONENT#211,分,刀,,,
KANJI#1486,COMPONENT#426,出,山,,,
KANJI#1486,COMPONENT#208,出,凵,,,
KANJI#1214,COMPONENT#188,円,冂,,,
KANJI#1214,COMPONENT#4,円,┴,,,
KANJI#246,COMPONENT#177,六,八,,,
KANJI#246,COMPONENT#127,六,亠,,,
KANJI#604,COMPONENT#30,八,ノ,,,
KANJI#1969,COMPONENT#30,入,ノ,,,
KANJI#2061,COMPONENT#907,先,𠂉,,,
KANJI#2061,COMPONENT#117,先,二,,,
KANJI#2061,COMPONENT#327,先,土,,,
KANJI#2061,COMPONENT#164,先,儿,,,
KANJI#2128,COMPONENT#144,何,亻,,,
KANJI#2128,COMPONENT#292,何,可,,,
KANJI#2128,COMPONENT#285,何,口,,,
KANJI#2128,COMPONENT#67,何,丁,,,
KANJI#1759,COMPONENT#144,休,亻,,,
KANJI#1759,COMPONENT#572,休,木,,,
KANJI#978,COMPONENT#909,今,𠆢,,,
KANJI#978,COMPONENT#40,今,ラ,,,
KANJI#978,COMPONENT#32,今,フ,,,
KANJI#1770,COMPONENT#30,人,ノ,,,
KANJI#938,COMPONENT#28,五,ニ,,,
KANJI#938,COMPONENT#1,五,┌,,,
KANJI#1500,COMPONENT#28,二,ニ,,,
KANJI#225,COMPONENT#107,九,乙,,,
KANJI#225,COMPONENT#30,九,ノ,,,
KANJI#104,COMPONENT#285,中,口,,,
KANJI#104,COMPONENT#86,中,丨,,,
KANJI#1959,COMPONENT#65,下,一,,,
KANJI#1959,COMPONENT#257,下,卜,,,
KANJI#393,COMPONENT#65,上,一,,,
KANJI#393,COMPONENT#2,上,┣,,,
KANJI#2053,COMPONENT#65,三,一,,,
KANJI#2053,COMPONENT#117,三,二,,,
KANJI#433,COMPONENT#65,万,一,,,
KANJI#433,COMPONENT#908,万,𠃌,,,
KANJI#433,COMPONENT#30,万,ノ,,,
KANJI#2182,COMPONENT#65,七,一,,,
KANJI#1876,COMPONENT#65,一,一,,,
KANJI#1300,COMPONENT#848,黒,里,,,
KANJI#1300,COMPONENT#632,黒,灬,,,
KANJI#2156,COMPONENT#632,鳥,灬,,,
KANJI#1362,COMPONENT#20,魚,ク,,,
KANJI#1362,COMPONENT#660,魚,田,,,
KANJI#1362,COMPONENT#632,魚,灬,,,
KANJI#698,COMPONENT#884,験,馬,,,
KANJI#698,COMPONENT#48,験,㑒,,,
KANJI#698,COMPONENT#632,験,灬,,,
KANJI#1631,COMPONENT#884,駅,馬,,,
KANJI#1631,COMPONENT#416,駅,尺,,,
KANJI#1631,COMPONENT#632,駅,灬,,,
KANJI#2136,COMPONENT#880,館,食,,,
KANJI#942,COMPONENT#881,飲,飠,,,
KANJI#942,COMPONENT#592,飲,欠,,,
KANJI#2004,COMPONENT#881,飯,飠,,,
KANJI#2004,COMPONENT#279,飯,反,,,
KANJI#244,COMPONENT#205,風,几,,,
KANJI#244,COMPONENT#795,風,虫,,,
KANJI#992,COMPONENT#553,題,是,,,
KANJI#992,COMPONENT#875,題,頁,,,
KANJI#992,COMPONENT#538,題,日,,,
KANJI#992,COMPONENT#898,題,龰,,,
KANJI#992,COMPONENT#822,題,貝,,,
KANJI#1201,COMPONENT#716,音,立,,,
KANJI#1201,COMPONENT#538,音,日,,,
KANJI#714,COMPONENT#900,青,龶,,,
KANJI#714,COMPONENT#567,青,月,,,
KANJI#1033,COMPONENT#859,集,隹,,,
KANJI#1033,COMPONENT#572,集,木,,,
KANJI#1886,COMPONENT#856,院,阝,,,
KANJI#1886,COMPONENT#383,院,完,,,
KANJI#1576,COMPONENT#853,開,門,,,
KANJI#1576,COMPONENT#473,開,开,,,
KANJI#1592,COMPONENT#851,銀,金,,,
KANJI#1592,COMPONENT#775,銀,艮,,,
KANJI#985,COMPONENT#848,野,里,,,
KANJI#985,COMPONENT#694,野,矛,,,
KANJI#79,COMPONENT#848,重,里,,,
KANJI#79,COMPONENT#245,重,千,,,
KANJI#754,COMPONENT#905,道,辶,,,
KANJI#754,COMPONENT#882,道,首,,,
KANJI#1252,COMPONENT#905,運,辶,,,
KANJI#1252,COMPONENT#835,運,軍,,,
KANJI#1252,COMPONENT#834,運,車,,,
KANJI#1706,COMPONENT#905,週,辶,,,
KANJI#1706,COMPONENT#311,週,周,,,
KANJI#1706,COMPONENT#911,週,𠮷,,,
KANJI#1706,COMPONENT#8,週,⺆,,,
KANJI#723,COMPONENT#905,通,辶,,,
KANJI#723,COMPONENT#659,通,甬,,,
KANJI#723,COMPONENT#657,通,用,,,
KANJI#2089,COMPONENT#905,送,辶,,,
KANJI#2089,COMPONENT#181,送,关,,,
KANJI#2089,COMPONENT#353,送,天,,,
KANJI#2158,COMPONENT#905,近,辶,,,
KANJI#2158,COMPONENT#529,近,斤,,,
KANJI#1160,COMPONENT#834,転,車,,,
KANJI#1160,COMPONENT#120,転,云,,,
KANJI#1699,COMPONENT#285,足,口,,,
KANJI#1699,COMPONENT#898,足,龰,,,
KANJI#1716,COMPONENT#829,起,走,,,
KANJI#1716,COMPONENT#439,起,己,,,
KANJI#1716,COMPONENT#327,起,土,,,
KANJI#1716,COMPONENT#898,起,龰,,,
KANJI#281,COMPONENT#327,走,土,,,
KANJI#281,COMPONENT#898,走,龰,,,
KANJI#1238,COMPONENT#327,赤,土,,,
KANJI#1238,COMPONENT#134,赤,亦,,,
KANJI#1011,COMPONENT#529,質,斤,,,
KANJI#1011,COMPONENT#822,質,貝,,,
KANJI#1528,COMPONENT#150,貸,代,,,
KANJI#1528,COMPONENT#822,貸,貝,,,
KANJI#1528,COMPONENT#686,貸,目,,,
KANJI#1887,COMPONENT#734,買,罒,,,
KANJI#1887,COMPONENT#822,買,貝,,,
KANJI#1493,COMPONENT#810,試,言,,,
KANJI#1493,COMPONENT#475,試,式,,,
KANJI#1493,COMPONENT#19,試,エ,,,
KANJI#1493,COMPONENT#474,試,弋,,,
KANJI#1028,COMPONENT#810,計,言,,,
KANJI#1028,COMPONENT#242,計,十,,,
KANJI#1325,COMPONENT#141,親,亲,,,
KANJI#1325,COMPONENT#807,親,見,,,
KANJI#1325,COMPONENT#716,親,立,,,
KANJI#1325,COMPONENT#572,親,木,,,
KANJI#923,COMPONENT#778,茶,艹,,,
KANJI#923,COMPONENT#909,茶,𠆢,,,
KANJI#923,COMPONENT#33,茶,ホ,,,
KANJI#2069,COMPONENT#778,英,艹,,,
KANJI#2069,COMPONENT#358,英,央,,,
KANJI#181,COMPONENT#778,花,艹,,,
KANJI#181,COMPONENT#238,花,化,,,
KANJI#181,COMPONENT#18,花,イ,,,
KANJI#181,COMPONENT#31,花,ヒ,,,
KANJI#1704,COMPONENT#20,色,ク,,,
KANJI#1704,COMPONENT#441,色,巴,,,
KANJI#1324,COMPONENT#686,自,目,,,
KANJI#6,COMPONENT#188,肉,冂,,,
KANJI#6,COMPONENT#143,肉,人,,,
KANJI#1737,COMPONENT#744,者,耂,,,
KANJI#1737,COMPONENT#327,者,土,,,
KANJI#1737,COMPONENT#538,者,日,,,
KANJI#679,COMPONENT#744,考,耂,,,
KANJI#679,COMPONENT#68,考,丂,,,
KANJI#81,COMPONENT#743,習,羽,,,
KANJI#81,COMPONENT#681,習,白,,,
KANJI#1427,COMPONENT#728,終,糸,,,
KANJI#1427,COMPONENT#203,終,冬,,,
KANJI#1427,COMPONENT#343,終,夂,,,
KANJI#1427,COMPONENT#5,終,⺀,,,
KANJI#323,COMPONENT#728,紙,糸,,,
KANJI#323,COMPONENT#611,紙,氏,,,
KANJI#323,COMPONENT#459,紙,幺,,,
KANJI#323,COMPONENT#407,紙,小,,,
KANJI#370,COMPONENT#722,答,竹,,,
KANJI#370,COMPONENT#909,答,𠆢,,,
KANJI#370,COMPONENT#299,答,合,,,
KANJI#1784,COMPONENT#127,立,亠,,,
KANJI#1890,COMPONENT#378,空,宀,,,
KANJI#1890,COMPONENT#164,空,儿,,,
KANJI#1890,COMPONENT#434,空,工,,,
KANJI#1065,COMPONENT#378,究,宀,,,
KANJI#1065,COMPONENT#164,究,儿,,,
KANJI#1065,COMPONENT#109,究,九,,,
KANJI#2124,COMPONENT#708,秋,禾,,,
KANJI#2124,COMPONENT#631,秋,火,,,
KANJI#2178,COMPONENT#708,私,禾,,,
KANJI#2178,COMPONENT#271,私,厶,,,
KANJI#1906,COMPONENT#700,社,礻,,,
KANJI#1906,COMPONENT#327,社,土,,,
KANJI#955,COMPONENT#698,研,石,,,
KANJI#955,COMPONENT#473,研,开,,,
KANJI#479,COMPONENT#696,知,矢,,,
KANJI#479,COMPONENT#285,知,口,,,
KANJI#378,COMPONENT#62,着,䒑,,,
KANJI#378,COMPONENT#70,着,丆,,,
KANJI#378,COMPONENT#686,着,目,,,
KANJI#928,COMPONENT#242,真,十,,,
KANJI#928,COMPONENT#185,真,具,,,
KANJI#928,COMPONENT#686,真,目,,,
KANJI#989,COMPONENT#538,目,日,,,
KANJI#989,COMPONENT#65,目,一,,,
KANJI#1664,COMPONENT#681,的,白,,,
KANJI#1664,COMPONENT#229,的,勺,,,
KANJI#1266,COMPONENT#678,発,癶,,,
KANJI#1266,COMPONENT#117,発,二,,,
KANJI#1266,COMPONENT#164,発,儿,,,
KANJI#1782,COMPONENT#677,病,疒,,,
KANJI#1782,COMPONENT#81,病,丙,,,
KANJI#1782,COMPONENT#188,病,冂,,,
KANJI#1782,COMPONENT#143,病,人,,,
KANJI#1298,COMPONENT#668,界,界,,,
KANJI#1298,COMPONENT#146,界,介,,,
KANJI#592,COMPONENT#65,画,一,,,
KANJI#592,COMPONENT#661,画,由,,,
KANJI#592,COMPONENT#208,画,凵,,,
KANJI#1845,COMPONENT#660,町,田,,,
KANJI#1845,COMPONENT#67,町,丁,,,
KANJI#1916,COMPONENT#285,田,口,,,
KANJI#1916,COMPONENT#242,田,十,,,
KANJI#926,COMPONENT#8,用,⺆,,,
KANJI#926,COMPONENT#117,用,二,,,
KANJI#926,COMPONENT#86,用,丨,,,
KANJI#889,COMPONENT#650,理,王,,,
KANJI#889,COMPONENT#848,理,里,,,
KANJI#1378,COMPONENT#352,犬,大,,,
KANJI#1378,COMPONENT#92,犬,丶,,,
KANJI#2204,COMPONENT#643,特,牛,,,
KANJI#2204,COMPONENT#397,特,寺,,,
KANJI#2204,COMPONENT#327,特,土,,,
KANJI#2204,COMPONENT#396,特,寸,,,
KANJI#275,COMPONENT#643,物,牛,,,
KANJI#275,COMPONENT#230,物,勿,,,
KANJI#75,COMPONENT#907,牛,𠂉,,,
KANJI#75,COMPONENT#242,牛,十,,,
KANJI#1188,COMPONENT#616,漢,氵,,,
KANJI#1188,COMPONENT#913,漢,𦰩,,,
KANJI#1188,COMPONENT#778,漢,艹,,,
KANJI#1188,COMPONENT#285,漢,口,,,
KANJI#1188,COMPONENT#355,漢,夫,,,
KANJI#483,COMPONENT#616,海,氵,,,
KANJI#483,COMPONENT#608,海,毎,,,
KANJI#483,COMPONENT#907,海,𠂉,,,
KANJI#483,COMPONENT#606,海,毋,,,
KANJI#1462,COMPONENT#616,洋,氵,,,
KANJI#1462,COMPONENT#738,洋,羊,,,
KANJI#120,COMPONENT#616,注,氵,,,
KANJI#120,COMPONENT#96,注,主,,,
KANJI#120,COMPONENT#650,注,王,,,
KANJI#1918,COMPONENT#65,死,一,,,
KANJI#1918,COMPONENT#349,死,夕,,,
KANJI#1918,COMPONENT#31,死,ヒ,,,
KANJI#1075,COMPONENT#595,歩,止,,,
KANJI#1075,COMPONENT#408,歩,少,,,
KANJI#1075,COMPONENT#407,歩,小,,,
KANJI#1658,COMPONENT#65,正,一,,,
KANJI#1658,COMPONENT#595,正,止,,,
KANJI#733,COMPONENT#74,止,上,,,
KANJI#733,COMPONENT#86,止,丨,,,
KANJI#560,COMPONENT#292,歌,可,,,
KANJI#560,COMPONENT#592,歌,欠,,,
KANJI#560,COMPONENT#143,歌,人,,,
KANJI#1178,COMPONENT#681,楽,白,,,
KANJI#1178,COMPONENT#572,楽,木,,,
KANJI#473,COMPONENT#82,業,业,,,
KANJI#473,COMPONENT#62,業,䒑,,,
KANJI#473,COMPONENT#573,業,未,,,
KANJI#732,COMPONENT#904,朝,龺,,,
KANJI#732,COMPONENT#567,朝,月,,,
KANJI#732,COMPONENT#242,朝,十,,,
KANJI#732,COMPONENT#538,朝,日,,,
KANJI#1025,COMPONENT#567,服,月,,,
KANJI#1025,COMPONENT#910,服,𠬝,,,
KANJI#1025,COMPONENT#260,服,卩,,,
KANJI#1025,COMPONENT#275,服,又,,,
KANJI#555,COMPONENT#27,有,ナ,,,
KANJI#555,COMPONENT#567,有,月,,,
KANJI#29,COMPONENT#538,曜,日,,,
KANJI#29,COMPONENT#743,曜,羽,,,
KANJI#29,COMPONENT#859,曜,隹,,,
KANJI#2080,COMPONENT#416,昼,尺,,,
KANJI#2080,COMPONENT#541,昼,旦,,,
KANJI#2080,COMPONENT#538,昼,日,,,
KANJI#2080,COMPONENT#65,昼,一,,,
KANJI#1410,COMPONENT#912,春,𡗗,,,
KANJI#1410,COMPONENT#538,春,日,,,
KANJI#1410,COMPONENT#72,春,三,,,
KANJI#1410,COMPONENT#143,春,人,,,
KANJI#1731,COMPONENT#538,映,日,,,
KANJI#1731,COMPONENT#358,映,央,,,
KANJI#497,COMPONENT#538,明,日,,,
KANJI#497,COMPONENT#567,明,月,,,
KANJI#1381,COMPONENT#538,早,日,,,
KANJI#1381,COMPONENT#242,早,十,,,
KANJI#940,COMPONENT#533,族,方,,,
KANJI#940,COMPONENT#907,族,𠂉,,,
KANJI#940,COMPONENT#696,族,矢,,,
KANJI#1304,COMPONENT#533,旅,方,,,
KANJI#1036,COMPONENT#127,方,亠,,,
KANJI#1036,COMPONENT#71,方,万,,,
KANJI#1417,COMPONENT#141,新,亲,,,
KANJI#1417,COMPONENT#529,新,斤,,,
KANJI#1417,COMPONENT#716,新,立,,,
KANJI#1417,COMPONENT#572,新,木,,,
KANJI#1050,COMPONENT#724,料,米,,,
KANJI#1050,COMPONENT#528,料,斗,,,
KANJI#569,COMPONENT#127,文,亠,,,
KANJI#569,COMPONENT#36,文,メ,,,
KANJI#615,COMPONENT#744,教,耂,,,
KANJI#615,COMPONENT#518,教,攵,,,
KANJI#615,COMPONENT#907,教,𠂉,,,
KANJI#615,COMPONENT#36,教,メ,,,
KANJI#1498,COMPONENT#513,持,扌,,,
KANJI#1498,COMPONENT#397,持,寺,,,
KANJI#1498,COMPONENT#327,持,土,,,
KANJI#1498,COMPONENT#396,持,寸,,,
KANJI#725,COMPONENT#716,意,立,,,
KANJI#725,COMPONENT#538,意,日,,,
KANJI#725,COMPONENT#491,意,心,,,
KANJI#1879,COMPONENT#125,悪,亜,,,
KANJI#1879,COMPONENT#491,悪,心,,,
KANJI#642,COMPONENT#891,鳴,鳥,,,
KANJI#642,COMPONENT#285,鳴,口,,,
KANJI#642,COMPONENT#632,鳴,灬,,,
KANJI#1523,COMPONENT#852,髪,長,,,
KANJI#1523,COMPONENT#484,髪,彡,,,
KANJI#1523,COMPONENT#277,髪,友,,,
KANJI#1523,COMPONENT#120,髪,云,,,
KANJI#934,COMPONENT#632,馬,灬,,,
KANJI#1149,COMPONENT#765,首,自,,,
KANJI#1149,COMPONENT#62,首,䒑,,,
KANJI#933,COMPONENT#879,飛,飞,,,
KANJI#933,COMPONENT#248,飛,升,,,
KANJI#1933,COMPONENT#724,類,米,,,
KANJI#1933,COMPONENT#875,類,頁,,,
KANJI#1933,COMPONENT#822,類,貝,,,
KANJI#1933,COMPONENT#725,類,类,,,
KANJI#1933,COMPONENT#352,類,大,,,
KANJI#704,COMPONENT#269,願,原,,,
KANJI#704,COMPONENT#875,願,頁,,,
KANJI#704,COMPONENT#822,願,貝,,,
KANJI#704,COMPONENT#681,願,白,,,
KANJI#704,COMPONENT#266,願,厂,,,
KANJI#1892,COMPONENT#485,顔,彦,,,
KANJI#1892,COMPONENT#875,顔,頁,,,
KANJI#1892,COMPONENT#822,顔,貝,,,
KANJI#1892,COMPONENT#484,顔,彡,,,
KANJI#1892,COMPONENT#716,顔,立,,,
KANJI#374,COMPONENT#582,頼,束,,,
KANJI#374,COMPONENT#875,頼,頁,,,
KANJI#374,COMPONENT#822,頼,貝,,,
KANJI#1753,COMPONENT#813,頭,豆,,,
KANJI#1753,COMPONENT#875,頭,頁,,,
KANJI#1753,COMPONENT#822,頭,貝,,,
KANJI#2075,COMPONENT#67,頂,丁,,,
KANJI#2075,COMPONENT#875,頂,頁,,,
KANJI#2075,COMPONENT#822,頂,貝,,,
KANJI#1313,COMPONENT#871,靴,革,,,
KANJI#1313,COMPONENT#238,靴,化,,,
KANJI#1313,COMPONENT#18,靴,イ,,,
KANJI#1313,COMPONENT#31,靴,ヒ,,,
KANJI#155,COMPONENT#734,面,罒,,,
KANJI#155,COMPONENT#747,面,而,,,
KANJI#1042,COMPONENT#97,非,丿丨,,,
KANJI#780,COMPONENT#869,静,青,,,
KANJI#780,COMPONENT#116,静,争,,,
KANJI#780,COMPONENT#900,静,龶,,,
KANJI#780,COMPONENT#567,静,月,,,
KANJI#211,COMPONENT#865,雪,雨,,,
KANJI#211,COMPONENT#38,雪,ヨ,,,
KANJI#771,COMPONENT#355,難,夫,,,
KANJI#771,COMPONENT#859,難,隹,,,
KANJI#1904,COMPONENT#580,雑,杂,,,
KANJI#1904,COMPONENT#859,雑,隹,,,
KANJI#1904,COMPONENT#109,雑,九,,,
KANJI#1904,COMPONENT#572,雑,木,,,
KANJI#402,COMPONENT#856,際,阝,,,
KANJI#402,COMPONENT#702,際,祭,,,
KANJI#402,COMPONENT#22,際,タ,,,
KANJI#402,COMPONENT#29,際,ヌ,,,
KANJI#1338,COMPONENT#856,陽,阝,,,
KANJI#1338,COMPONENT#541,陽,旦,,,
KANJI#1338,COMPONENT#230,陽,勿,,,
KANJI#1338,COMPONENT#228,陽,勹,,,
KANJI#41,COMPONENT#856,険,阝,,,
KANJI#41,COMPONENT#48,険,㑒,,,
KANJI#125,COMPONENT#856,除,阝,,,
KANJI#125,COMPONENT#157,除,余,,,
KANJI#1369,COMPONENT#856,限,阝,,,
KANJI#1369,COMPONENT#775,限,艮,,,
KANJI#1715,COMPONENT#856,降,阝,,,
KANJI#1715,COMPONENT#344,降,夅,,,
KANJI#1715,COMPONENT#343,降,夂,,,
KANJI#1715,COMPONENT#42,降,㐄,,,
KANJI#12,COMPONENT#856,阪,阝,,,
KANJI#12,COMPONENT#279,阪,反,,,
KANJI#12,COMPONENT#275,阪,又,,,
KANJI#142,COMPONENT#853,関,門,,,
KANJI#142,COMPONENT#181,関,关,,,
KANJI#142,COMPONENT#353,関,天,,,
KANJI#30,COMPONENT#853,閉,門,,,
KANJI#30,COMPONENT#514,閉,才,,,
KANJI#524,COMPONENT#616,酒,氵,,,
KANJI#524,COMPONENT#845,酒,酉,,,
KANJI#176,COMPONENT#845,配,酉,,,
KANJI#176,COMPONENT#439,配,己,,,
KANJI#176,COMPONENT#804,配,西,,,
KANJI#1661,COMPONENT#746,都,者,,,
KANJI#1661,COMPONENT#856,都,阝,,,
KANJI#1661,COMPONENT#744,都,耂,,,
KANJI#1661,COMPONENT#538,都,日,,,
KANJI#2086,COMPONENT#856,部,阝,,,
KANJI#2086,COMPONENT#716,部,立,,,
KANJI#2086,COMPONENT#312,部,咅,,,
KANJI#2086,COMPONENT#285,部,口,,,
KANJI#1637,COMPONENT#905,選,辶,,,
KANJI#1637,COMPONENT#444,選,巽,,,
KANJI#1637,COMPONENT#439,選,己,,,
KANJI#1637,COMPONENT#180,選,共,,,
KANJI#1637,COMPONENT#901,選,龷,,,
KANJI#837,COMPONENT#905,適,辶,,,
KANJI#837,COMPONENT#317,適,啇,,,
KANJI#837,COMPONENT#287,適,古,,,
KANJI#837,COMPONENT#188,適,冂,,,
KANJI#837,COMPONENT#716,適,立,,,
KANJI#1419,COMPONENT#905,遠,辶,,,
KANJI#1419,COMPONENT#327,遠,土,,,
KANJI#1419,COMPONENT#802,遠,袁,,,
KANJI#1419,COMPONENT#911,遠,𠮷,,,
KANJI#1772,COMPONENT#905,違,辶,,,
KANJI#1772,COMPONENT#872,違,韋,,,
KANJI#1772,COMPONENT#42,違,㐄,,,
KANJI#285,COMPONENT#905,達,辶,,,
KANJI#285,COMPONENT#327,達,土,,,
KANJI#285,COMPONENT#716,達,立,,,
KANJI#285,COMPONENT#738,達,羊,,,
KANJI#1842,COMPONENT#905,過,辶,,,
KANJI#1842,COMPONENT#195,過,冎,,,
KANJI#1842,COMPONENT#193,過,冋,,,
KANJI#1842,COMPONENT#285,過,口,,,
KANJI#1603,COMPONENT#905,遊,辶,,,
KANJI#1603,COMPONENT#533,遊,方,,,
