PK,SK,kanji_char,component_char,,,
COMPONENT#127,KANJI#654,高,亠,,,
COMPONENT#285,KANJI#654,高,口,,,
COMPONENT#188,KANJI#654,高,冂,,,
COMPONENT#909,KANJI#960,食,𠆢,,,
COMPONENT#776,KANJI#960,食,良,,,
COMPONENT#775,KANJI#960,食,艮,,,
COMPONENT#865,KANJI#1948,電,雨,,,
COMPONENT#538,KANJI#1948,電,日,,,
COMPONENT#108,KANJI#1948,電,乚,,,
COMPONENT#188,KANJI#1948,電,冂,,,
COMPONENT#92,KANJI#1856,雨,丶,,,
COMPONENT#188,KANJI#1856,雨,冂,,,
COMPONENT#3,KANJI#1856,雨,┬,,,
COMPONENT#853,KANJI#51,間,門,,,
COMPONENT#538,KANJI#51,間,日,,,
COMPONENT#909,KANJI#1743,金,𠆢,,,
COMPONENT#327,KANJI#1743,金,土,,,
COMPONENT#93,KANJI#1743,金,丷,,,
COMPONENT#663,KANJI#675,車,申,,,
COMPONENT#538,KANJI#675,車,日,,,
COMPONENT#117,KANJI#675,車,二,,,
COMPONENT#86,KANJI#675,車,丨,,,
COMPONENT#810,KANJI#442,読,言,,,
COMPONENT#341,KANJI#442,読,売,,,
COMPONENT#337,KANJI#442,読,士,,,
COMPONENT#164,KANJI#442,読,儿,,,
COMPONENT#810,KANJI#1495,語,言,,,
COMPONENT#305,KANJI#1495,語,吾,,,
COMPONENT#121,KANJI#1495,語,五,,,
COMPONENT#285,KANJI#1495,語,口,,,
COMPONENT#810,KANJI#1199,話,言,,,
COMPONENT#769,KANJI#1199,話,舌,,,
COMPONENT#245,KANJI#1199,話,千,,,
COMPONENT#285,KANJI#1199,話,口,,,
COMPONENT#686,KANJI#761,見,目,,,
COMPONENT#164,KANJI#761,見,儿,,,
COMPONENT#285,KANJI#1207,西,口,,,
COMPONENT#164,KANJI#1207,西,儿,,,
COMPONENT#65,KANJI#1207,西,一,,,
COMPONENT#487,KANJI#1604,行,彳,,,
COMPONENT#118,KANJI#1604,行,亍,,,
COMPONENT#67,KANJI#1604,行,丁,,,
COMPONENT#853,KANJI#1591,聞,門,,,
COMPONENT#750,KANJI#1591,聞,耳,,,
COMPONENT#681,KANJI#1645,百,白,,,
COMPONENT#65,KANJI#1645,百,一,,,
COMPONENT#538,KANJI#662,白,日,,,
COMPONENT#660,KANJI#1435,男,田,,,
COMPONENT#221,KANJI#1435,男,力,,,
COMPONENT#907,KANJI#485,生,𠂉,,,
COMPONENT#327,KANJI#485,生,土,,,
COMPONENT#643,KANJI#485,生,牛,,,
COMPONENT#177,KANJI#517,父,八,,,
COMPONENT#98,KANJI#517,父,乂,,,
COMPONENT#143,KANJI#1499,火,人,,,
COMPONENT#32,KANJI#2191,水,フ,,,
COMPONENT#113,KANJI#2191,水,亅,,,
COMPONENT#614,KANJI#2067,気,气,,,
COMPONENT#43,KANJI#2067,気,㐅,,,
COMPONENT#606,KANJI#210,毎,毋,,,
COMPONENT#907,KANJI#210,毎,𠂉,,,
COMPONENT#92,KANJI#1058,母,丶,,,
COMPONENT#908,KANJI#1058,母,𠃌,,,
COMPONENT#572,KANJI#544,校,木,,,
COMPONENT#132,KANJI#544,校,交,,,
COMPONENT#127,KANJI#544,校,亠,,,
COMPONENT#640,KANJI#544,校,父,,,
COMPONENT#538,KANJI#179,東,日,,,
COMPONENT#572,KANJI#179,東,木,,,
COMPONENT#663,KANJI#179,東,申,,,
COMPONENT#573,KANJI#1650,来,未,,,
COMPONENT#572,KANJI#1650,来,木,,,
COMPONENT#93,KANJI#1650,来,丷,,,
COMPONENT#572,KANJI#380,本,木,,,
COMPONENT#242,KANJI#380,本,十,,,
COMPONENT#242,KANJI#988,木,十,,,
COMPONENT#117,KANJI#1834,月,二,,,
COMPONENT#753,KANJI#586,書,肀,,,
COMPONENT#117,KANJI#586,書,二,,,
COMPONENT#538,KANJI#586,書,日,,,
COMPONENT#538,KANJI#582,時,日,,,
COMPONENT#397,KANJI#582,時,寺,,,
COMPONENT#327,KANJI#582,時,土,,,
COMPONENT#396,KANJI#582,時,寸,,,
COMPONENT#285,KANJI#830,日,口,,,
COMPONENT#65,KANJI#830,日,一,,,
COMPONENT#487,KANJI#418,後,彳,,,
COMPONENT#459,KANJI#418,後,幺,,,
COMPONENT#343,KANJI#418,後,夂,,,
COMPONENT#249,KANJI#1565,年,午,,,
COMPONENT#1,KANJI#1565,年,┌,,,
COMPONENT#907,KANJI#1565,年,𠂉,,,
COMPONENT#27,KANJI#522,左,ナ,,,
COMPONENT#434,KANJI#522,左,工,,,
COMPONENT#30,KANJI#1358,川,ノ,,,
COMPONENT#86,KANJI#1358,川,丨,,,
COMPONENT#208,KANJI#684,山,凵,,,
COMPONENT#86,KANJI#684,山,丨,,,
COMPONENT#177,KANJI#409,小,八,,,
COMPONENT#113,KANJI#409,小,亅,,,
COMPONENT#373,KANJI#1021,学,子,,,
COMPONENT#11,KANJI#1021,学,⺍,,,
COMPONENT#199,KANJI#1021,学,冖,,,
COMPONENT#114,KANJI#1200,子,了,,,
COMPONENT#65,KANJI#1200,子,一,,,
COMPONENT#17,KANJI#1773,女,く,,,
COMPONENT#30,KANJI#1773,女,ノ,,,
COMPONENT#65,KANJI#1773,女,一,,,
COMPONENT#352,KANJI#789,天,大,,,
COMPONENT#143,KANJI#789,天,人,,,
COMPONENT#65,KANJI#789,天,一,,,
COMPONENT#143,KANJI#376,大,人,,,
COMPONENT#65,KANJI#376,大,一,,,
COMPONENT#349,KANJI#1949,外,夕,,,
COMPONENT#257,KANJI#1949,外,卜,,,
COMPONENT#242,KANJI#1244,土,十,,,
COMPONENT#285,KANJI#1996,国,口,,,
COMPONENT#649,KANJI#1996,国,玉,,,
COMPONENT#650,KANJI#1996,国,王,,,
COMPONENT#285,KANJI#1861,四,口,,,
COMPONENT#164,KANJI#1861,四,儿,,,
COMPONENT#349,KANJI#1741,名,夕,,,
COMPONENT#285,KANJI#1741,名,口,,,
COMPONENT#27,KANJI#1092,右,ナ,,,
COMPONENT#285,KANJI#1092,右,口,,,
COMPONENT#275,KANJI#342,友,又,,,
COMPONENT#27,KANJI#342,友,ナ,,,
COMPONENT#454,KANJI#432,南,干,,,
COMPONENT#188,KANJI#432,南,冂,,,
COMPONENT#242,KANJI#432,南,十,,,
COMPONENT#93,KANJI#432,南,丷,,,
COMPONENT#242,KANJI#2184,半,十,,,
COMPONENT#117,KANJI#2184,半,二,,,
COMPONENT#93,KANJI#2184,半,丷,,,
COMPONENT#907,KANJI#1776,午,𠂉,,,
COMPONENT#242,KANJI#1776,午,十,,,
COMPONENT#454,KANJI#1776,午,干,,,
COMPONENT#242,KANJI#1213,千,十,,,
COMPONENT#65,KANJI#1319,十,一,,,
COMPONENT#86,KANJI#1319,十,丨,,,
COMPONENT#237,KANJI#1878,北,匕,,,
COMPONENT#86,KANJI#1878,北,丨,,,
COMPONENT#9,KANJI#1037,前,⺉,,,
COMPONENT#567,KANJI#1037,前,月,,,
COMPONENT#65,KANJI#1037,前,一,,,
COMPONENT#93,KANJI#1037,前,丷,,,
COMPONENT#177,KANJI#298,分,八,,,
COMPONENT#211,KANJI#298,分,刀,,,
COMPONENT#426,KANJI#1486,出,山,,,
COMPONENT#208,KANJI#1486,出,凵,,,
COMPONENT#188,KANJI#1214,円,冂,,,
COMPONENT#4,KANJI#1214,円,┴,,,
COMPONENT#177,KANJI#246,六,八,,,
COMPONENT#127,KANJI#246,六,亠,,,
COMPONENT#30,KANJI#604,八,ノ,,,
COMPONENT#30,KANJI#1969,入,ノ,,,
COMPONENT#907,KANJI#2061,先,𠂉,,,
COMPONENT#117,KANJI#2061,先,二,,,
COMPONENT#327,KANJI#2061,先,土,,,
COMPONENT#164,KANJI#2061,先,儿,,,
COMPONENT#144,KANJI#2128,何,亻,,,
COMPONENT#292,KANJI#2128,何,可,,,
COMPONENT#285,KANJI#2128,何,口,,,
COMPONENT#67,KANJI#2128,何,丁,,,
COMPONENT#144,KANJI#1759,休,亻,,,
COMPONENT#572,KANJI#1759,休,木,,,
COMPONENT#909,KANJI#978,今,𠆢,,,
COMPONENT#40,KANJI#978,今,ラ,,,
COMPONENT#32,KANJI#978,今,フ,,,
COMPONENT#30,KANJI#1770,人,ノ,,,
COMPONENT#28,KANJI#938,五,ニ,,,
COMPONENT#1,KANJI#938,五,┌,,,
COMPONENT#28,KANJI#1500,二,ニ,,,
COMPONENT#107,KANJI#225,九,乙,,,
COMPONENT#30,KANJI#225,九,ノ,,,
COMPONENT#285,KANJI#104,中,口,,,
COMPONENT#86,KANJI#104,中,丨,,,
COMPONENT#65,KANJI#1959,下,一,,,
COMPONENT#257,KANJI#1959,下,卜,,,
COMPONENT#65,KANJI#393,上,一,,,
COMPONENT#2,KANJI#393,上,┣,,,
COMPONENT#65,KANJI#2053,三,一,,,
COMPONENT#117,KANJI#2053,三,二,,,
COMPONENT#65,KANJI#433,万,一,,,
COMPONENT#908,KANJI#433,万,𠃌,,,
COMPONENT#30,KANJI#433,万,ノ,,,
COMPONENT#65,KANJI#2182,七,一,,,
COMPONENT#65,KANJI#1876,一,一,,,
COMPONENT#848,KANJI#1300,黒,里,,,
COMPONENT#632,KANJI#1300,黒,灬,,,
COMPONENT#632,KANJI#2156,鳥,灬,,,
COMPONENT#20,KANJI#1362,魚,ク,,,
COMPONENT#660,KANJI#1362,魚,田,,,
COMPONENT#632,KANJI#1362,魚,灬,,,
COMPONENT#884,KANJI#698,験,馬,,,
COMPONENT#48,KANJI#698,験,㑒,,,
COMPONENT#632,KANJI#698,験,灬,,,
COMPONENT#884,KANJI#1631,駅,馬,,,
COMPONENT#416,KANJI#1631,駅,尺,,,
COMPONENT#632,KANJI#1631,駅,灬,,,
COMPONENT#880,KANJI#2136,館,食,,,
COMPONENT#881,KANJI#942,飲,飠,,,
COMPONENT#592,KANJI#942,飲,欠,,,
COMPONENT#881,KANJI#2004,飯,飠,,,
COMPONENT#279,KANJI#2004,飯,反,,,
COMPONENT#205,KANJI#244,風,几,,,
COMPONENT#795,KANJI#244,風,虫,,,
COMPONENT#553,KANJI#992,題,是,,,
COMPONENT#875,KANJI#992,題,頁,,,
COMPONENT#538,KANJI#992,題,日,,,
COMPONENT#898,KANJI#992,題,龰,,,
COMPONENT#822,KANJI#992,題,貝,,,
COMPONENT#716,KANJI#1201,音,立,,,
COMPONENT#538,KANJI#1201,音,日,,,
COMPONENT#900,KANJI#714,青,龶,,,
COMPONENT#567,KANJI#714,青,月,,,
COMPONENT#859,KANJI#1033,集,隹,,,
COMPONENT#572,KANJI#1033,集,木,,,
COMPONENT#856,KANJI#1886,院,阝,,,
COMPONENT#383,KANJI#1886,院,完,,,
COMPONENT#853,KANJI#1576,開,門,,,
COMPONENT#473,KANJI#1576,開,开,,,
COMPONENT#851,KANJI#1592,銀,金,,,
COMPONENT#775,KANJI#1592,銀,艮,,,
COMPONENT#848,KANJI#985,野,里,,,
COMPONENT#694,KANJI#985,野,矛,,,
COMPONENT#848,KANJI#79,重,里,,,
COMPONENT#245,KANJI#79,重,千,,,
COMPONENT#905,KANJI#754,道,辶,,,
COMPONENT#882,KANJI#754,道,首,,,
COMPONENT#905,KANJI#1252,運,辶,,,
COMPONENT#835,KANJI#1252,運,軍,,,
COMPONENT#834,KANJI#1252,運,車,,,
COMPONENT#905,KANJI#1706,週,辶,,,
COMPONENT#311,KANJI#1706,週,周,,,
COMPONENT#911,KANJI#1706,週,𠮷,,,
COMPONENT#8,KANJI#1706,週,⺆,,,
COMPONENT#905,KANJI#723,通,辶,,,
COMPONENT#659,KANJI#723,通,甬,,,
COMPONENT#657,KANJI#723,通,用,,,
COMPONENT#905,KANJI#2089,送,辶,,,
COMPONENT#181,KANJI#2089,送,关,,,
COMPONENT#353,KANJI#2089,送,天,,,
COMPONENT#905,KANJI#2158,近,辶,,,
COMPONENT#529,KANJI#2158,近,斤,,,
COMPONENT#834,KANJI#1160,転,車,,,
COMPONENT#120,KANJI#1160,転,云,,,
COMPONENT#285,KANJI#1699,足,口,,,
COMPONENT#898,KANJI#1699,足,龰,,,
COMPONENT#829,KANJI#1716,起,走,,,
COMPONENT#439,KANJI#1716,起,己,,,
COMPONENT#327,KANJI#1716,起,土,,,
COMPONENT#898,KANJI#1716,起,龰,,,
COMPONENT#327,KANJI#281,走,土,,,
COMPONENT#898,KANJI#281,走,龰,,,
COMPONENT#327,KANJI#1238,赤,土,,,
COMPONENT#134,KANJI#1238,赤,亦,,,
COMPONENT#529,KANJI#1011,質,斤,,,
COMPONENT#822,KANJI#1011,質,貝,,,
COMPONENT#150,KANJI#1528,貸,代,,,
COMPONENT#822,KANJI#1528,貸,貝,,,
COMPONENT#686,KANJI#1528,貸,目,,,
COMPONENT#734,KANJI#1887,買,罒,,,
COMPONENT#822,KANJI#1887,買,貝,,,
COMPONENT#810,KANJI#1493,試,言,,,
COMPONENT#475,KANJI#1493,試,式,,,
COMPONENT#19,KANJI#1493,試,エ,,,
COMPONENT#474,KANJI#1493,試,弋,,,
COMPONENT#810,KANJI#1028,計,言,,,
COMPONENT#242,KANJI#1028,計,十,,,
COMPONENT#141,KANJI#1325,親,亲,,,
COMPONENT#807,KANJI#1325,親,見,,,
COMPONENT#716,KANJI#1325,親,立,,,
COMPONENT#572,KANJI#1325,親,木,,,
COMPONENT#778,KANJI#923,茶,艹,,,
COMPONENT#909,KANJI#923,茶,𠆢,,,
COMPONENT#33,KANJI#923,茶,ホ,,,
COMPONENT#778,KANJI#2069,英,艹,,,
COMPONENT#358,KANJI#2069,英,央,,,
COMPONENT#778,KANJI#181,花,艹,,,
COMPONENT#238,KANJI#181,花,化,,,
COMPONENT#18,KANJI#181,花,イ,,,
COMPONENT#31,KANJI#181,花,ヒ,,,
COMPONENT#20,KANJI#1704,色,ク,,,
COMPONENT#441,KANJI#1704,色,巴,,,
COMPONENT#686,KANJI#1324,自,目,,,
COMPONENT#188,KANJI#6,肉,冂,,,
COMPONENT#143,KANJI#6,肉,人,,,
COMPONENT#744,KANJI#1737,者,耂,,,
COMPONENT#327,KANJI#1737,者,土,,,
COMPONENT#538,KANJI#1737,者,日,,,
COMPONENT#744,KANJI#679,考,耂,,,
COMPONENT#68,KANJI#679,考,丂,,,
COMPONENT#743,KANJI#81,習,羽,,,
COMPONENT#681,KANJI#81,習,白,,,
COMPONENT#728,KANJI#1427,終,糸,,,
COMPONENT#203,KANJI#1427,終,冬,,,
COMPONENT#343,KANJI#1427,終,夂,,,
COMPONENT#5,KANJI#1427,終,⺀,,,
COMPONENT#728,KANJI#323,紙,糸,,,
COMPONENT#611,KANJI#323,紙,氏,,,
COMPONENT#459,KANJI#323,紙,幺,,,
COMPONENT#407,KANJI#323,紙,小,,,
COMPONENT#722,KANJI#370,答,竹,,,
COMPONENT#909,KANJI#370,答,𠆢,,,
COMPONENT#299,KANJI#370,答,合,,,
COMPONENT#127,KANJI#1784,立,亠,,,
COMPONENT#378,KANJI#1890,空,宀,,,
COMPONENT#164,KANJI#1890,空,儿,,,
COMPONENT#434,KANJI#1890,空,工,,,
COMPONENT#378,KANJI#1065,究,宀,,,
COMPONENT#164,KANJI#1065,究,儿,,,
COMPONENT#109,KANJI#1065,究,九,,,
COMPONENT#708,KANJI#2124,秋,禾,,,
COMPONENT#631,KANJI#2124,秋,火,,,
COMPONENT#708,KANJI#2178,私,禾,,,
COMPONENT#271,KANJI#2178,私,厶,,,
COMPONENT#700,KANJI#1906,社,礻,,,
COMPONENT#327,KANJI#1906,社,土,,,
COMPONENT#698,KANJI#955,研,石,,,
COMPONENT#473,KANJI#955,研,开,,,
COMPONENT#696,KANJI#479,知,矢,,,
COMPONENT#285,KANJI#479,知,口,,,
COMPONENT#62,KANJI#378,着,䒑,,,
COMPONENT#70,KANJI#378,着,丆,,,
COMPONENT#686,KANJI#378,着,目,,,
COMPONENT#242,KANJI#928,真,十,,,
COMPONENT#185,KANJI#928,真,具,,,
COMPONENT#686,KANJI#928,真,目,,,
COMPONENT#538,KANJI#989,目,日,,,
COMPONENT#65,KANJI#989,目,一,,,
COMPONENT#681,KANJI#1664,的,白,,,
COMPONENT#229,KANJI#1664,的,勺,,,
COMPONENT#678,KANJI#1266,発,癶,,,
COMPONENT#117,KANJI#1266,発,二,,,
COMPONENT#164,KANJI#1266,発,儿,,,
COMPONENT#677,KANJI#1782,病,疒,,,
COMPONENT#81,KANJI#1782,病,丙,,,
COMPONENT#188,KANJI#1782,病,冂,,,
COMPONENT#143,KANJI#1782,病,人,,,
COMPONENT#668,KANJI#1298,界,界,,,
COMPONENT#146,KANJI#1298,界,介,,,
COMPONENT#65,KANJI#592,画,一,,,
COMPONENT#661,KANJI#592,画,由,,,
COMPONENT#208,KANJI#592,画,凵,,,
COMPONENT#660,KANJI#1845,町,田,,,
COMPONENT#67,KANJI#1845,町,丁,,,
COMPONENT#285,KANJI#1916,田,口,,,
COMPONENT#242,KANJI#1916,田,十,,,
COMPONENT#8,KANJI#926,用,⺆,,,
COMPONENT#117,KANJI#926,用,二,,,
COMPONENT#86,KANJI#926,用,丨,,,
COMPONENT#650,KANJI#889,理,王,,,
COMPONENT#848,KANJI#889,理,里,,,
COMPONENT#352,KANJI#1378,犬,大,,,
COMPONENT#92,KANJI#1378,犬,丶,,,
COMPONENT#643,KANJI#2204,特,牛,,,
COMPONENT#397,KANJI#2204,特,寺,,,
COMPONENT#327,KANJI#2204,特,土,,,
COMPONENT#396,KANJI#2204,特,寸,,,
COMPONENT#643,KANJI#275,物,牛,,,
COMPONENT#230,KANJI#275,物,勿,,,
COMPONENT#907,KANJI#75,牛,𠂉,,,
COMPONENT#242,KANJI#75,牛,十,,,
COMPONENT#616,KANJI#1188,漢,氵,,,
COMPONENT#913,KANJI#1188,漢,𦰩,,,
COMPONENT#778,KANJI#1188,漢,艹,,,
COMPONENT#285,KANJI#1188,漢,口,,,
COMPONENT#355,KANJI#1188,漢,夫,,,
COMPONENT#616,KANJI#483,海,氵,,,
COMPONENT#608,KANJI#483,海,毎,,,
COMPONENT#907,KANJI#483,海,𠂉,,,
COMPONENT#606,KANJI#483,海,毋,,,
COMPONENT#616,KANJI#1462,洋,氵,,,
COMPONENT#738,KANJI#1462,洋,羊,,,
COMPONENT#616,KANJI#120,注,氵,,,
COMPONENT#96,KANJI#120,注,主,,,
COMPONENT#650,KANJI#120,注,王,,,
COMPONENT#65,KANJI#1918,死,一,,,
COMPONENT#349,KANJI#1918,死,夕,,,
COMPONENT#31,KANJI#1918,死,ヒ,,,
COMPONENT#595,KANJI#1075,歩,止,,,
COMPONENT#408,KANJI#1075,歩,少,,,
COMPONENT#407,KANJI#1075,歩,小,,,
COMPONENT#65,KANJI#1658,正,一,,,
COMPONENT#595,KANJI#1658,正,止,,,
COMPONENT#74,KANJI#733,止,上,,,
COMPONENT#86,KANJI#733,止,丨,,,
COMPONENT#292,KANJI#560,歌,可,,,
COMPONENT#592,KANJI#560,歌,欠,,,
COMPONENT#143,KANJI#560,歌,人,,,
COMPONENT#681,KANJI#1178,楽,白,,,
COMPONENT#572,KANJI#1178,楽,木,,,
COMPONENT#82,KANJI#473,業,业,,,
COMPONENT#62,KANJI#473,業,䒑,,,
COMPONENT#573,KANJI#473,業,未,,,
COMPONENT#904,KANJI#732,朝,龺,,,
COMPONENT#567,KANJI#732,朝,月,,,
COMPONENT#242,KANJI#732,朝,十,,,
COMPONENT#538,KANJI#732,朝,日,,,
COMPONENT#567,KANJI#1025,服,月,,,
COMPONENT#910,KANJI#1025,服,𠬝,,,
COMPONENT#260,KANJI#1025,服,卩,,,
COMPONENT#275,KANJI#1025,服,又,,,
COMPONENT#27,KANJI#555,有,ナ,,,
COMPONENT#567,KANJI#555,有,月,,,
COMPONENT#538,KANJI#29,曜,日,,,
COMPONENT#743,KANJI#29,曜,羽,,,
COMPONENT#859,KANJI#29,曜,隹,,,
COMPONENT#416,KANJI#2080,昼,尺,,,
COMPONENT#541,KANJI#2080,昼,旦,,,
COMPONENT#538,KANJI#2080,昼,日,,,
COMPONENT#65,KANJI#2080,昼,一,,,
COMPONENT#912,KANJI#1410,春,𡗗,,,
COMPONENT#538,KANJI#1410,春,日,,,
COMPONENT#72,KANJI#1410,春,三,,,
COMPONENT#143,KANJI#1410,春,人,,,
COMPONENT#538,KANJI#1731,映,日,,,
COMPONENT#358,KANJI#1731,映,央,,,
COMPONENT#538,KANJI#497,明,日,,,
COMPONENT#567,KANJI#497,明,月,,,
COMPONENT#538,KANJI#1381,早,日,,,
COMPONENT#242,KANJI#1381,早,十,,,
COMPONENT#533,KANJI#940,族,方,,,
COMPONENT#907,KANJI#940,族,𠂉,,,
COMPONENT#696,KANJI#940,族,矢,,,
COMPONENT#533,KANJI#1304,旅,方,,,
COMPONENT#127,KANJI#1036,方,亠,,,
COMPONENT#71,KANJI#1036,方,万,,,
COMPONENT#141,KANJI#1417,新,亲,,,
COMPONENT#529,KANJI#1417,新,斤,,,
COMPONENT#716,KANJI#1417,新,立,,,
COMPONENT#572,KANJI#1417,新,木,,,
COMPONENT#724,KANJI#1050,料,米,,,
COMPONENT#528,KANJI#1050,料,斗,,,
COMPONENT#127,KANJI#569,文,亠,,,
COMPONENT#36,KANJI#569,文,メ,,,
COMPONENT#744,KANJI#615,教,耂,,,
COMPONENT#518,KANJI#615,教,攵,,,
COMPONENT#907,KANJI#615,教,𠂉,,,
COMPONENT#36,KANJI#615,教,メ,,,
COMPONENT#513,KANJI#1498,持,扌,,,
COMPONENT#397,KANJI#1498,持,寺,,,
COMPONENT#327,KANJI#1498,持,土,,,
COMPONENT#396,KANJI#1498,持,寸,,,
COMPONENT#716,KANJI#725,意,立,,,
COMPONENT#538,KANJI#725,意,日,,,
COMPONENT#491,KANJI#725,意,心,,,
COMPONENT#125,KANJI#1879,悪,亜,,,
COMPONENT#491,KANJI#1879,悪,心,,,
COMPONENT#891,KANJI#642,鳴,鳥,,,
COMPONENT#285,KANJI#642,鳴,口,,,
COMPONENT#632,KANJI#642,鳴,灬,,,
COMPONENT#852,KANJI#1523,髪,長,,,
COMPONENT#484,KANJI#1523,髪,彡,,,
COMPONENT#277,KANJI#1523,髪,友,,,
COMPONENT#120,KANJI#1523,髪,云,,,
COMPONENT#632,KANJI#934,馬,灬,,,
COMPONENT#765,KANJI#1149,首,自,,,
COMPONENT#62,KANJI#1149,首,䒑,,,
COMPONENT#879,KANJI#933,飛,飞,,,
COMPONENT#248,KANJI#933,飛,升,,,
COMPONENT#724,KANJI#1933,類,米,,,
COMPONENT#875,KANJI#1933,類,頁,,,
COMPONENT#822,KANJI#1933,類,貝,,,
COMPONENT#725,KANJI#1933,類,类,,,
COMPONENT#352,KANJI#1933,類,大,,,
COMPONENT#269,KANJI#704,願,原,,,
COMPONENT#875,KANJI#704,願,頁,,,
COMPONENT#822,KANJI#704,願,貝,,,
COMPONENT#681,KANJI#704,願,白,,,
COMPONENT#266,KANJI#704,願,厂,,,
COMPONENT#485,KANJI#1892,顔,彦,,,
COMPONENT#875,KANJI#1892,顔,頁,,,
COMPONENT#822,KANJI#1892,顔,貝,,,
COMPONENT#484,KANJI#1892,顔,彡,,,
COMPONENT#716,KANJI#1892,顔,立,,,
COMPONENT#582,KANJI#374,頼,束,,,
COMPONENT#875,KANJI#374,頼,頁,,,
COMPONENT#822,KANJI#374,頼,貝,,,
COMPONENT#813,KANJI#1753,頭,豆,,,
COMPONENT#875,KANJI#1753,頭,頁,,,
COMPONENT#822,KANJI#1753,頭,貝,,,
COMPONENT#67,KANJI#2075,頂,丁,,,
COMPONENT#875,KANJI#2075,頂,頁,,,
COMPONENT#822,KANJI#2075,頂,貝,,,
COMPONENT#871,KANJI#1313,靴,革,,,
COMPONENT#238,KANJI#1313,靴,化,,,
COMPONENT#18,KANJI#1313,靴,イ,,,
COMPONENT#31,KANJI#1313,靴,ヒ,,,
COMPONENT#734,KANJI#155,面,罒,,,
COMPONENT#747,KANJI#155,面,而,,,
COMPONENT#97,KANJI#1042,非,丿丨,,,
COMPONENT#869,KANJI#780,静,青,,,
COMPONENT#116,KANJI#780,静,争,,,
COMPONENT#900,KANJI#780,静,龶,,,
COMPONENT#567,KANJI#780,静,月,,,
COMPONENT#865,KANJI#211,雪,雨,,,
COMPONENT#38,KANJI#211,雪,ヨ,,,
COMPONENT#355,KANJI#771,難,夫,,,
COMPONENT#859,KANJI#771,難,隹,,,
COMPONENT#580,KANJI#1904,雑,杂,,,
COMPONENT#859,KANJI#1904,雑,隹,,,
COMPONENT#109,KANJI#1904,雑,九,,,
COMPONENT#572,KANJI#1904,雑,木,,,
COMPONENT#856,KANJI#402,際,阝,,,
COMPONENT#702,KANJI#402,際,祭,,,
COMPONENT#22,KANJI#402,際,タ,,,
COMPONENT#29,KANJI#402,際,ヌ,,,
COMPONENT#856,KANJI#1338,陽,阝,,,
COMPONENT#541,KANJI#1338,陽,旦,,,
COMPONENT#230,KANJI#1338,陽,勿,,,
COMPONENT#228,KANJI#1338,陽,勹,,,
COMPONENT#856,KANJI#41,険,阝,,,
COMPONENT#48,KANJI#41,険,㑒,,,
COMPONENT#856,KANJI#125,除,阝,,,
COMPONENT#157,KANJI#125,除,余,,,
COMPONENT#856,KANJI#1369,限,阝,,,
COMPONENT#775,KANJI#1369,限,艮,,,
COMPONENT#856,KANJI#1715,降,阝,,,
COMPONENT#344,KANJI#1715,降,夅,,,
COMPONENT#343,KANJI#1715,降,夂,,,
COMPONENT#42,KANJI#1715,降,㐄,,,
COMPONENT#856,KANJI#12,阪,阝,,,
COMPONENT#279,KANJI#12,阪,反,,,
COMPONENT#275,KANJI#12,阪,又,,,
COMPONENT#853,KANJI#142,関,門,,,
COMPONENT#181,KANJI#142,関,关,,,
COMPONENT#353,KANJI#142,関,天,,,
COMPONENT#853,KANJI#30,閉,門,,,
COMPONENT#514,KANJI#30,閉,才,,,
COMPONENT#616,KANJI#524,酒,氵,,,
COMPONENT#845,KANJI#524,酒,酉,,,
COMPONENT#845,KANJI#176,配,酉,,,
COMPONENT#439,KANJI#176,配,己,,,
COMPONENT#804,KANJI#176,配,西,,,
COMPONENT#746,KANJI#1661,都,者,,,
COMPONENT#856,KANJI#1661,都,阝,,,
COMPONENT#744,KANJI#1661,都,耂,,,
COMPONENT#538,KANJI#1661,都,日,,,
COMPONENT#856,KANJI#2086,部,阝,,,
COMPONENT#716,KANJI#2086,部,立,,,
COMPONENT#312,KANJI#2086,部,咅,,,
COMPONENT#285,KANJI#2086,部,口,,,
COMPONENT#905,KANJI#1637,選,辶,,,
COMPONENT#444,KANJI#1637,選,巽,,,
COMPONENT#439,KANJI#1637,選,己,,,
COMPONENT#180,KANJI#1637,選,共,,,
COMPONENT#901,KANJI#1637,選,龷,,,
COMPONENT#905,KANJI#837,適,辶,,,
COMPONENT#317,KANJI#837,適,啇,,,
COMPONENT#287,KANJI#837,適,古,,,
COMPONENT#188,KANJI#837,適,冂,,,
COMPONENT#716,KANJI#837,適,立,,,
COMPONENT#905,KANJI#1419,遠,辶,,,
COMPONENT#327,KANJI#1419,遠,土,,,
COMPONENT#802,KANJI#1419,遠,袁,,,
COMPONENT#911,KANJI#1419,遠,𠮷,,,
COMPONENT#905,KANJI#1772,違,辶,,,
COMPONENT#872,KANJI#1772,違,韋,,,
COMPONENT#42,KANJI#1772,違,㐄,,,
COMPONENT#905,KANJI#285,達,辶,,,
COMPONENT#327,KANJI#285,達,土,,,
COMPONENT#716,KANJI#285,達,立,,,
COMPONENT#738,KANJI#285,達,羊,,,
COMPONENT#905,KANJI#1842,過,辶,,,
COMPONENT#195,KANJI#1842,過,冎,,,
COMPONENT#193,KANJI#1842,過,冋,,,
COMPONENT#285,KANJI#1842,過,口,,,
COMPONENT#905,KANJI#1603,遊,辶,,,
COMPONENT#533,KANJI#1603,遊,方,,,
