PK,SK,word,kanji,EntityType
KANJI#229,WORD#81,冬,冬,KanjiWord
KANJI#198,WORD#82,家族,家,KanjiWord
KANJI#173,WORD#82,家族,族,KanjiWord
KANJI#52,WORD#83,友達,友,KanjiWord
KANJI#283,WORD#83,友達,達,KanjiWord
KANJI#20,WORD#84,父,父,KanjiWord
KANJI#20,WORD#85,お父さん,父,KanjiWord
KANJI#25,WORD#86,母,母,KanjiWord
KANJI#25,WORD#87,お母さん,母,KanjiWord
KANJI#232,WORD#88,兄,兄,KanjiWord
KANJI#232,WORD#89,お兄さん,兄,KanjiWord
KANJI#203,WORD#90,姉,姉,KanjiWord
KANJI#203,WORD#91,お姉さん,姉,KanjiWord
KANJI#189,WORD#92,弟,弟,KanjiWord
KANJI#204,WORD#93,妹,妹,KanjiWord
KANJI#232,WORD#94,兄弟,兄,KanjiWord
KANJI#189,WORD#94,兄弟,弟,KanjiWord
KANJI#477,WORD#95,息子,息,KanjiWord
KANJI#42,WORD#95,息子,子,KanjiWord
KANJI#527,WORD#96,娘,娘,KanjiWord
KANJI#18,WORD#97,男,男,KanjiWord
KANJI#43,WORD#98,女,女,KanjiWord
KANJI#531,WORD#99,夫,夫,KanjiWord
KANJI#245,WORD#100,ご主人,主,KanjiWord
KANJI#70,WORD#100,ご主人,人,KanjiWord
KANJI#528,WORD#101,妻,妻,KanjiWord
KANJI#912,WORD#102,奥さん,奥,KanjiWord
KANJI#616,WORD#103,両親,両,KanjiWord
KANJI#116,WORD#103,両親,親,KanjiWord
KANJI#600,WORD#104,子供,供,KanjiWord
KANJI#42,WORD#104,子供,子,KanjiWord
KANJI#368,WORD#105,祖父,祖,KanjiWord
KANJI#20,WORD#105,祖父,父,KanjiWord
KANJI#368,WORD#107,祖母,祖,KanjiWord
KANJI#25,WORD#107,祖母,母,KanjiWord
KANJI#20,WORD#109,叔父,父,KanjiWord
KANJI#2082,WORD#109,叔父,叔,KanjiWord
KANJI#25,WORD#110,叔母,母,KanjiWord
KANJI#2082,WORD#110,叔母,叔,KanjiWord
KANJI#908,WORD#111,孫,孫,KanjiWord
KANJI#224,WORD#112,動物,動,KanjiWord
KANJI#151,WORD#112,動物,物,KanjiWord
KANJI#1180,WORD#113,豚,豚,KanjiWord
KANJI#152,WORD#114,牛,牛,KanjiWord
KANJI#997,WORD#115,鶏,鶏,KanjiWord
KANJI#165,WORD#116,服,服,KanjiWord
KANJI#137,WORD#117,着物,着,KanjiWord
KANJI#151,WORD#117,着物,物,KanjiWord
KANJI#888,WORD#118,帽子,帽,KanjiWord
KANJI#42,WORD#118,帽子,子,KanjiWord
KANJI#75,WORD#125,下着,下,KanjiWord
KANJI#137,WORD#125,下着,着,KanjiWord
KANJI#181,WORD#129,手袋,手,KanjiWord
KANJI#691,WORD#129,手袋,袋,KanjiWord
KANJI#1081,WORD#130,眼鏡,鏡,KanjiWord
KANJI#1472,WORD#130,眼鏡,眼,KanjiWord
KANJI#75,WORD#134,靴下,下,KanjiWord
KANJI#259,WORD#134,靴下,靴,KanjiWord
KANJI#259,WORD#135,靴,靴,KanjiWord
KANJI#154,WORD#137,海,海,KanjiWord
KANJI#38,WORD#138,川,川,KanjiWord
KANJI#39,WORD#139,山,山,KanjiWord
KANJI#89,WORD#140,風,風,KanjiWord
KANJI#30,WORD#141,木,木,KanjiWord
KANJI#830,WORD#142,森,森,KanjiWord
KANJI#130,WORD#143,空,空,KanjiWord
KANJI#632,WORD#144,雲,雲,KanjiWord
KANJI#815,WORD#145,池,池,KanjiWord
KANJI#119,WORD#146,花,花,KanjiWord
KANJI#331,WORD#147,草,草,KanjiWord
KANJI#237,WORD#148,体,体,KanjiWord
KANJI#257,WORD#149,頭,頭,KanjiWord
KANJI#251,WORD#150,首,首,KanjiWord
KANJI#711,WORD#151,腕,腕,KanjiWord
KANJI#457,WORD#152,指,指,KanjiWord
KANJI#221,WORD#153,口,口,KanjiWord
KANJI#342,WORD#154,耳,耳,KanjiWord
KANJI#139,WORD#155,目,目,KanjiWord
KANJI#619,WORD#156,鼻,鼻,KanjiWord
KANJI#249,WORD#157,髪,髪,KanjiWord
KANJI#151,WORD#158,食べ物,物,KanjiWord
KANJI#2,WORD#158,食べ物,食,KanjiWord
KANJI#148,WORD#159,料理,理,KanjiWord
KANJI#177,WORD#159,料理,料,KanjiWord
KANJI#88,WORD#160,ご飯,飯,KanjiWord
KANJI#1898,WORD#168,弁当,弁,KanjiWord
KANJI#493,WORD#168,弁当,当,KanjiWord
KANJI#88,WORD#171,朝ご飯,飯,KanjiWord
KANJI#164,WORD#171,朝ご飯,朝,KanjiWord
KANJI#168,WORD#172,昼ご飯,昼,KanjiWord
KANJI#88,WORD#172,昼ご飯,飯,KanjiWord
KANJI#443,WORD#173,晩ご飯,晩,KanjiWord
KANJI#88,WORD#173,晩ご飯,飯,KanjiWord
KANJI#217,WORD#176,味噌汁,味,KanjiWord
KANJI#1623,WORD#176,味噌汁,汁,KanjiWord
KANJI#152,WORD#179,牛肉,牛,KanjiWord
KANJI#122,WORD#179,牛肉,肉,KanjiWord
KANJI#1180,WORD#180,豚肉,豚,KanjiWord
KANJI#122,WORD#180,豚肉,肉,KanjiWord
KANJI#997,WORD#181,鶏肉,鶏,KanjiWord
KANJI#122,WORD#181,鶏肉,肉,KanjiWord
KANJI#939,WORD#182,卵,卵,KanjiWord
KANJI#22,WORD#183,水,水,KanjiWord
KANJI#152,WORD#184,牛乳,牛,KanjiWord
KANJI#981,WORD#184,牛乳,乳,KanjiWord
KANJI#117,WORD#186,お茶,茶,KanjiWord
KANJI#275,WORD#190,お酒,酒,KanjiWord
KANJI#8,WORD#195,車,車,KanjiWord
KANJI#105,WORD#199,自転車,転,KanjiWord
KANJI#121,WORD#199,自転車,自,KanjiWord
KANJI#8,WORD#199,自転車,車,KanjiWord
KANJI#3,WORD#200,電車,電,KanjiWord
KANJI#8,WORD#200,電車,車,KanjiWord
KANJI#75,WORD#201,地下鉄,下,KanjiWord
KANJI#644,WORD#201,地下鉄,鉄,KanjiWord
KANJI#212,WORD#201,地下鉄,地,KanjiWord
KANJI#423,WORD#202,飛行機,機,KanjiWord
KANJI#14,WORD#202,飛行機,行,KanjiWord
KANJI#252,WORD#202,飛行機,飛,KanjiWord
KANJI#335,WORD#203,船,船,KanjiWord
KANJI#388,WORD#208,野球,球,KanjiWord
KANJI#97,WORD#208,野球,野,KanjiWord
KANJI#388,WORD#209,卓球,球,KanjiWord
KANJI#2093,WORD#209,卓球,卓,KanjiWord
KANJI#1098,WORD#210,鉛筆,鉛,KanjiWord
KANJI#746,WORD#210,鉛筆,筆,KanjiWord
KANJI#78,WORD#214,万年筆,万,KanjiWord
KANJI#36,WORD#214,万年筆,年,KanjiWord
KANJI#746,WORD#214,万年筆,筆,KanjiWord
KANJI#404,WORD#215,消しゴム,消,KanjiWord
KANJI#127,WORD#217,紙,紙,KanjiWord
KANJI#357,WORD#219,筆箱,箱,KanjiWord
KANJI#746,WORD#219,筆箱,筆,KanjiWord
KANJI#114,WORD#220,計算機,計,KanjiWord
KANJI#423,WORD#220,計算機,機,KanjiWord
KANJI#744,WORD#220,計算機,算,KanjiWord
KANJI#1520,WORD#222,玄関,玄,KanjiWord
KANJI#273,WORD#222,玄関,関,KanjiWord
KANJI#467,WORD#223,台所,所,KanjiWord
KANJI#219,WORD#223,台所,台,KanjiWord
KANJI#278,WORD#224,部屋,部,KanjiWord
KANJI#196,WORD#224,部屋,屋,KanjiWord
KANJI#42,WORD#227,椅子,子,KanjiWord
KANJI#845,WORD#228,机,机,KanjiWord
KANJI#65,WORD#229,押し入れ,入,KanjiWord
KANJI#459,WORD#229,押し入れ,押,KanjiWord
KANJI#1660,WORD#230,本棚,棚,KanjiWord
KANJI#29,WORD#230,本棚,本,KanjiWord
KANJI#360,WORD#231,窓,窓,KanjiWord
KANJI#635,WORD#232,階段,階,KanjiWord
KANJI#416,WORD#232,階段,段,KanjiWord
KANJI#772,WORD#234,花瓶,瓶,KanjiWord
KANJI#119,WORD#234,花瓶,花,KanjiWord
KANJI#833,WORD#235,屋根,根,KanjiWord
KANJI#196,WORD#235,屋根,屋,KanjiWord
KANJI#34,WORD#238,日曜日,日,KanjiWord
KANJI#167,WORD#238,日曜日,曜,KanjiWord
KANJI#34,WORD#239,月曜日,日,KanjiWord
KANJI#31,WORD#239,月曜日,月,KanjiWord
KANJI#167,WORD#239,月曜日,曜,KanjiWord
KANJI#34,WORD#240,火曜日,日,KanjiWord
KANJI#167,WORD#240,火曜日,曜,KanjiWord
KANJI#21,WORD#240,火曜日,火,KanjiWord
KANJI#34,WORD#241,水曜日,日,KanjiWord
KANJI#167,WORD#241,水曜日,曜,KanjiWord
KANJI#22,WORD#241,水曜日,水,KanjiWord
KANJI#34,WORD#242,木曜日,日,KanjiWord
KANJI#167,WORD#242,木曜日,曜,KanjiWord
KANJI#30,WORD#242,木曜日,木,KanjiWord
KANJI#34,WORD#243,金曜日,日,KanjiWord
KANJI#7,WORD#243,金曜日,金,KanjiWord
KANJI#167,WORD#243,金曜日,曜,KanjiWord
KANJI#34,WORD#244,土曜日,日,KanjiWord
KANJI#47,WORD#244,土曜日,土,KanjiWord
KANJI#167,WORD#244,土曜日,曜,KanjiWord
KANJI#34,WORD#245,一昨日,日,KanjiWord
KANJI#80,WORD#245,一昨日,一,KanjiWord
KANJI#444,WORD#245,一昨日,昨,KanjiWord
KANJI#34,WORD#246,昨日,日,KanjiWord
KANJI#444,WORD#246,昨日,昨,KanjiWord
KANJI#34,WORD#247,今日,日,KanjiWord
KANJI#69,WORD#247,今日,今,KanjiWord
KANJI#34,WORD#248,明日,日,KanjiWord
KANJI#171,WORD#248,明日,明,KanjiWord
KANJI#34,WORD#249,明後日,日,KanjiWord
KANJI#35,WORD#249,明後日,後,KanjiWord
KANJI#171,WORD#249,明後日,明,KanjiWord
KANJI#101,WORD#250,先週,週,KanjiWord
KANJI#66,WORD#250,先週,先,KanjiWord
KANJI#101,WORD#251,今週,週,KanjiWord
KANJI#69,WORD#251,今週,今,KanjiWord
KANJI#101,WORD#252,来週,週,KanjiWord
KANJI#28,WORD#252,来週,来,KanjiWord
KANJI#31,WORD#253,先月,月,KanjiWord
KANJI#66,WORD#253,先月,先,KanjiWord
KANJI#31,WORD#254,今月,月,KanjiWord
KANJI#69,WORD#254,今月,今,KanjiWord
KANJI#31,WORD#255,来月,月,KanjiWord
KANJI#28,WORD#255,来月,来,KanjiWord
KANJI#222,WORD#256,去年,去,KanjiWord
KANJI#36,WORD#256,去年,年,KanjiWord
KANJI#36,WORD#257,今年,年,KanjiWord
KANJI#69,WORD#257,今年,今,KanjiWord
KANJI#36,WORD#258,来年,年,KanjiWord
KANJI#28,WORD#258,来年,来,KanjiWord
KANJI#34,WORD#259,毎日,日,KanjiWord
KANJI#24,WORD#259,毎日,毎,KanjiWord
KANJI#101,WORD#260,毎週,週,KanjiWord
KANJI#24,WORD#260,毎週,毎,KanjiWord
KANJI#443,WORD#261,毎晩,晩,KanjiWord
KANJI#24,WORD#261,毎晩,毎,KanjiWord
KANJI#164,WORD#262,今朝,朝,KanjiWord
KANJI#69,WORD#262,今朝,今,KanjiWord
KANJI#443,WORD#263,今晩,晩,KanjiWord
KANJI#69,WORD#263,今晩,今,KanjiWord
KANJI#205,WORD#264,昨夜,夜,KanjiWord
KANJI#444,WORD#264,昨夜,昨,KanjiWord
KANJI#34,WORD#265,誕生日,日,KanjiWord
KANJI#19,WORD#265,誕生日,生,KanjiWord
KANJI#1201,WORD#265,誕生日,誕,KanjiWord
KANJI#162,WORD#266,音楽,楽,KanjiWord
KANJI#91,WORD#266,音楽,音,KanjiWord
KANJI#589,WORD#270,働きます,働,KanjiWord
KANJI#14,WORD#271,行きます,行,KanjiWord
KANJI#194,WORD#272,帰ります,帰,KanjiWord
KANJI#87,WORD#273,飲みます,飲,KanjiWord
KANJI#9,WORD#274,読みます,読,KanjiWord
KANJI#112,WORD#275,買います,買,KanjiWord
KANJI#15,WORD#276,聞きます,聞,KanjiWord
KANJI#1759,WORD#277,撮ります,撮,KanjiWord
KANJI#239,WORD#278,会います,会,KanjiWord
KANJI#550,WORD#279,吸います,吸,KanjiWord
KANJI#228,WORD#280,切ります,切,KanjiWord
KANJI#126,WORD#281,終わります,終,KanjiWord
KANJI#125,WORD#282,習います,習,KanjiWord
KANJI#111,WORD#283,貸します,貸,KanjiWord
KANJI#359,WORD#285,笑います,笑,KanjiWord
KANJI#401,WORD#286,渡します,渡,KanjiWord
KANJI#161,WORD#288,歌います,歌,KanjiWord
KANJI#662,WORD#289,踊ります,踊,KanjiWord
KANJI#1888,WORD#290,弾きます,弾,KanjiWord
KANJI#1610,WORD#291,泣きます,泣,KanjiWord
KANJI#482,WORD#292,怒ります,怒,KanjiWord
KANJI#115,WORD#293,言います,言,KanjiWord
KANJI#11,WORD#294,話します,話,KanjiWord
KANJI#129,WORD#295,立ちます,立,KanjiWord
KANJI#497,WORD#296,座ります,座,KanjiWord
KANJI#61,WORD#297,出します,出,KanjiWord
KANJI#238,WORD#298,住みます,住,KanjiWord
KANJI#236,WORD#299,作ります,作,KanjiWord
KANJI#209,WORD#300,売ります,売,KanjiWord
KANJI#235,WORD#301,使います,使,KanjiWord
KANJI#285,WORD#302,遊びます,遊,KanjiWord
KANJI#184,WORD#304,急ぎます,急,KanjiWord
KANJI#107,WORD#307,起きます,起,KanjiWord
KANJI#510,WORD#308,寝ます,寝,KanjiWord
KANJI#2,WORD#309,食べます,食,KanjiWord
KANJI#12,WORD#310,見せます,見,KanjiWord
KANJI#61,WORD#311,出かけます,出,KanjiWord
KANJI#804,WORD#312,浴びます,浴,KanjiWord
KANJI#202,WORD#314,始めます,始,KanjiWord
KANJI#179,WORD#315,教えます,教,KanjiWord
KANJI#234,WORD#316,借ります,借,KanjiWord
KANJI#65,WORD#318,入れます,入,KanjiWord
KANJI#106,WORD#319,足ります,足,KanjiWord
KANJI#566,WORD#320,勤めます,勤,KanjiWord
KANJI#95,WORD#321,開けます,開,KanjiWord
KANJI#274,WORD#322,閉めます,閉,KanjiWord
KANJI#404,WORD#324,消します,消,KanjiWord
KANJI#188,WORD#325,勉強します,強,KanjiWord
KANJI#225,WORD#325,勉強します,勉,KanjiWord
KANJI#244,WORD#326,食事します,事,KanjiWord
KANJI#2,WORD#326,食事します,食,KanjiWord
KANJI#28,WORD#327,来ます,来,KanjiWord
KANJI#125,WORD#331,練習します,習,KanjiWord
KANJI#726,WORD#331,練習します,練,KanjiWord
KANJI#125,WORD#332,復習します,習,KanjiWord
KANJI#876,WORD#332,復習します,復,KanjiWord
KANJI#526,WORD#333,結婚します,婚,KanjiWord
KANJI#1381,WORD#333,結婚します,結,KanjiWord
KANJI#45,WORD#335,大抵,大,KanjiWord
KANJI#1803,WORD#335,大抵,抵,KanjiWord
KANJI#33,WORD#337,時々,時,KanjiWord
KANJI#586,WORD#339,全然,全,KanjiWord
KANJI#396,WORD#339,全然,然,KanjiWord
KANJI#197,WORD#343,少し,少,KanjiWord
KANJI#45,WORD#346,大きい,大,KanjiWord
KANJI#40,WORD#347,小さい,小,KanjiWord
KANJI#1,WORD#348,高い,高,KanjiWord
KANJI#200,WORD#349,安い,安,KanjiWord
KANJI#972,WORD#350,低い,低,KanjiWord
KANJI#334,WORD#351,良い,良,KanjiWord
KANJI#183,WORD#352,悪い,悪,KanjiWord
KANJI#281,WORD#353,遠い,遠,KanjiWord
KANJI#104,WORD#354,近い,近,KanjiWord
KANJI#176,WORD#355,新しい,新,KanjiWord
KANJI#220,WORD#356,古い,古,KanjiWord
KANJI#655,WORD#357,辛い,辛,KanjiWord
KANJI#771,WORD#358,甘い,甘,KanjiWord
KANJI#332,WORD#359,苦い,苦,KanjiWord
KANJI#264,WORD#360,難しい,難,KanjiWord
KANJI#333,WORD#361,若い,若,KanjiWord
KANJI#6,WORD#362,長い,長,KanjiWord
KANJI#762,WORD#363,短い,短,KanjiWord
KANJI#172,WORD#364,早い,早,KanjiWord
KANJI#286,WORD#365,遅い,遅,KanjiWord
KANJI#171,WORD#367,明るい,明,KanjiWord
KANJI#440,WORD#368,暗い,暗,KanjiWord
KANJI#816,WORD#369,汚い,汚,KanjiWord
KANJI#260,WORD#370,面白い,面,KanjiWord
KANJI#17,WORD#370,面白い,白,KanjiWord
KANJI#1981,WORD#372,嬉しい,嬉,KanjiWord
KANJI#476,WORD#373,悲しい,悲,KanjiWord
KANJI#162,WORD#374,楽しい,楽,KanjiWord
KANJI#1965,WORD#375,寂しい,寂,KanjiWord
KANJI#481,WORD#376,怖い,怖,KanjiWord
KANJI#1711,WORD#377,暑い,暑,KanjiWord
KANJI#511,WORD#378,寒い,寒,KanjiWord
KANJI#582,WORD#379,冷たい,冷,KanjiWord
KANJI#1710,WORD#380,暖かい,暖,KanjiWord
KANJI#801,WORD#381,涼しい,涼,KanjiWord
KANJI#1530,WORD#383,狭い,狭,KanjiWord
KANJI#193,WORD#384,広い,広,KanjiWord
KANJI#484,WORD#385,忙しい,忙,KanjiWord
KANJI#116,WORD#386,親切,親,KanjiWord
KANJI#228,WORD#386,親切,切,KanjiWord
KANJI#741,WORD#387,簡単な,簡,KanjiWord
KANJI#564,WORD#387,簡単な,単,KanjiWord
KANJI#993,WORD#388,綺麗な,麗,KanjiWord
KANJI#1370,WORD#388,綺麗な,綺,KanjiWord
KANJI#166,WORD#389,有名,有,KanjiWord
KANJI#50,WORD#389,有名,名,KanjiWord
KANJI#262,WORD#392,静か,静,KanjiWord
KANJI#76,WORD#393,上手な,上,KanjiWord
KANJI#181,WORD#393,上手な,手,KanjiWord
KANJI#75,WORD#394,下手な,下,KanjiWord
KANJI#181,WORD#394,下手な,手,KanjiWord
KANJI#529,WORD#395,好きな,好,KanjiWord
KANJI#1983,WORD#396,嫌いな,嫌,KanjiWord
KANJI#1713,WORD#397,暇な,暇,KanjiWord
KANJI#67,WORD#398,何,何,KanjiWord
KANJI#217,WORD#405,美味しい,味,KanjiWord
KANJI#344,WORD#405,美味しい,美,KanjiWord
KANJI#480,WORD#406,女性,性,KanjiWord
KANJI#43,WORD#406,女性,女,KanjiWord
KANJI#480,WORD#407,男性,性,KanjiWord
KANJI#18,WORD#407,男性,男,KanjiWord
KANJI#588,WORD#408,優しい,優,KanjiWord
KANJI#166,WORD#500,有ります,有,KanjiWord
KANJI#506,WORD#501,居ます,居,KanjiWord
KANJI#33,WORD#502,何時,時,KanjiWord
KANJI#67,WORD#502,何時,何,KanjiWord
KANJI#164,WORD#503,朝,朝,KanjiWord
KANJI#168,WORD#504,昼,昼,KanjiWord
KANJI#443,WORD#505,晩,晩,KanjiWord
KANJI#205,WORD#506,夜,夜,KanjiWord
KANJI#69,WORD#507,今,今,KanjiWord
KANJI#60,WORD#508,分,分,KanjiWord
KANJI#60,WORD#509,半分,分,KanjiWord
KANJI#54,WORD#509,半分,半,KanjiWord
KANJI#418,WORD#510,歳,歳,KanjiWord
KANJI#70,WORD#511,人,人,KanjiWord
KANJI#62,WORD#512,円,円,KanjiWord
KANJI#970,WORD#513,個,個,KanjiWord
KANJI#960,WORD#514,冊,冊,KanjiWord
KANJI#430,WORD#515,杯,杯,KanjiWord
KANJI#945,WORD#516,匹,匹,KanjiWord
KANJI#840,WORD#517,枚,枚,KanjiWord
KANJI#76,WORD#518,上,上,KanjiWord
KANJI#75,WORD#519,下,下,KanjiWord
KANJI#74,WORD#520,中,中,KanjiWord
KANJI#46,WORD#521,外,外,KanjiWord
KANJI#51,WORD#522,右,右,KanjiWord
KANJI#37,WORD#523,左,左,KanjiWord
KANJI#59,WORD#524,前,前,KanjiWord
KANJI#35,WORD#525,後ろ,後,KanjiWord
KANJI#1056,WORD#526,隣,隣,KanjiWord
KANJI#104,WORD#527,近く,近,KanjiWord
KANJI#281,WORD#528,遠く,遠,KanjiWord
KANJI#58,WORD#529,北,北,KanjiWord
KANJI#53,WORD#530,南,南,KanjiWord
KANJI#27,WORD#531,東,東,KanjiWord
KANJI#13,WORD#532,西,西,KanjiWord
KANJI#99,WORD#533,道,道,KanjiWord
KANJI#467,WORD#534,所,所,KanjiWord
KANJI#7,WORD#535,お金,金,KanjiWord
KANJI#33,WORD#536,時間,時,KanjiWord
KANJI#5,WORD#536,時間,間,KanjiWord
KANJI#151,WORD#537,物,物,KanjiWord
KANJI#244,WORD#538,事,事,KanjiWord
KANJI#45,WORD#539,大人,大,KanjiWord
KANJI#70,WORD#539,大人,人,KanjiWord
KANJI#18,WORD#540,男の子,男,KanjiWord
KANJI#42,WORD#540,男の子,子,KanjiWord
KANJI#43,WORD#541,女の子,女,KanjiWord
KANJI#42,WORD#541,女の子,子,KanjiWord
KANJI#59,WORD#542,名前,前,KanjiWord
KANJI#50,WORD#542,名前,名,KanjiWord
KANJI#467,WORD#543,住所,所,KanjiWord
KANJI#238,WORD#543,住所,住,KanjiWord
KANJI#11,WORD#544,電話,話,KanjiWord
KANJI#3,WORD#544,電話,電,KanjiWord
KANJI#383,WORD#545,番号,番,KanjiWord
KANJI#555,WORD#545,番号,号,KanjiWord
KANJI#230,WORD#546,写真,写,KanjiWord
KANJI#138,WORD#546,写真,真,KanjiWord
KANJI#127,WORD#547,手紙,紙,KanjiWord
KANJI#181,WORD#547,手紙,手,KanjiWord
KANJI#181,WORD#548,切手,手,KanjiWord
KANJI#228,WORD#548,切手,切,KanjiWord
KANJI#151,WORD#549,荷物,物,KanjiWord
KANJI#701,WORD#549,荷物,荷,KanjiWord
KANJI#2151,WORD#551,傘,傘,KanjiWord
KANJI#33,WORD#552,時計,時,KanjiWord
KANJI#114,WORD#552,時計,計,KanjiWord
KANJI#3,WORD#554,電気,電,KanjiWord
KANJI#23,WORD#554,電気,気,KanjiWord
